0.541 1 incongruent
0.4450000000000582 1 congruent
0.493 1 incongruent
0.485 1 incongruent
0.5260000000000582 1 incongruent
0.454 1 congruent
0.453 1 incongruent
0.43 1 congruent
0.549 1 incongruent
0.423 1 congruent
0.437 0 incongruent
0.437 1 congruent
0.445 1 incongruent
0.462 1 congruent
0.446 1 congruent
0.4620000000000582 1 congruent
0.445 1 congruent
0.573 1 incongruent
0.517 1 incongruent
0.398 1 congruent
0.454 1 incongruent
0.438 1 congruent
0.399 1 congruent
0.422 1 congruent
0.5259999999999418 1 incongruent
0.454 1 congruent
0.462 1 incongruent
0.532 1 incongruent
0.51 1 incongruent
0.525 1 incongruent
0.4219999999999418 1 congruent
0.406 1 congruent
0.4530000000000582 1 incongruent
0.397 1 congruent
0.493 1 congruent
0.478 1 incongruent
0.446 1 incongruent
0.5660000000000582 1 incongruent
0.469 1 congruent
0.421 1 congruent
0.4209999999999418 1 congruent
0.4539999999999418 1 incongruent
0.517 1 incongruent
0.461 1 congruent
0.4139999999999418 1 congruent
0.414 0 incongruent
0.509 1 congruent
0.5260000000000582 1 incongruent
0.55 1 incongruent
0.42 1 congruent
0.502 1 congruent
0.438 1 congruent
0.43 1 congruent
0.581 1 incongruent
0.469 1 congruent
0.493 1 incongruent
0.437 1 congruent
0.382 1 congruent
0.5510000000000582 1 incongruent
0.519 1 incongruent
0.518 1 incongruent
0.463 1 congruent
0.479 1 incongruent
0.5750000000000582 1 incongruent
