0.7131000000238419 1 incongruent
0.6271999999880791 1 congruent
0.764 1 incongruent
0.5135999999642372 1 congruent
0.907 1 incongruent
0.9091999999880791 1 congruent
0.577199999988079 1 congruent
0.8025 1 congruent
0.8908999999761581 1 incongruent
0.9306000000238419 1 incongruent
0.6203999999761581 1 congruent
1.1862999999523163 1 congruent
0.7259000000357628 1 incongruent
0.764 1 congruent
0.721199999988079 1 incongruent
0.7652999999523162 1 congruent
0.546800000011921 1 congruent
0.789 1 incongruent
0.5469000000357628 1 congruent
0.8611999999880791 1 congruent
0.7577999999523163 1 incongruent
0.7290999999642372 1 incongruent
0.593199999988079 1 congruent
0.7574000000357628 1 incongruent
0.7306999999880791 1 incongruent
0.6421999999880791 1 congruent
0.7496000000238419 1 congruent
0.7248999999761582 1 incongruent
0.7628000000119209 1 incongruent
0.8269000000357628 1 incongruent
0.7719000000357628 1 congruent
0.8276000000238418 1 congruent
0.6732000000476838 1 congruent
0.731199999988079 1 incongruent
1.0601999999880791 1 congruent
0.8211000000238419 1 incongruent
0.5948000000119209 1 congruent
0.6421000000238418 1 incongruent
0.7815 1 incongruent
0.7461000000238418 1 congruent
0.5984000000357628 1 incongruent
0.6601000000238418 1 congruent
0.7145 1 incongruent
0.58 1 congruent
0.6670999999642372 1 incongruent
0.5633000000119209 1 congruent
0.715199999988079 1 incongruent
0.6855999999642373 1 incongruent
0.5636999999880791 1 congruent
0.6208000000119209 1 incongruent
0.6915 1 incongruent
0.493 1 congruent
0.7705 1 incongruent
0.522800000011921 1 congruent
0.6991000000238419 1 incongruent
0.6251000000238418 1 congruent
0.578199999988079 1 congruent
0.7066999999880791 1 incongruent
0.7068999999761582 1 congruent
0.7262000000476837 1 incongruent
0.724 1 congruent
0.753699999988079 1 incongruent
0.587300000011921 1 congruent
