0.5716000000238418 1 incongruent
0.5768999999761582 1 incongruent
0.44289999997615814 1 congruent
0.4768999999761581 1 congruent
0.4311999999284744 1 congruent
0.3701999999284744 0 incongruent
0.47769999992847445 1 congruent
0.5432999999523163 1 incongruent
0.5477000000476837 1 incongruent
0.5457000000476837 1 incongruent
0.40180000007152555 1 incongruent
0.5185 1 incongruent
0.4722000000476837 1 congruent
0.4007000000476837 1 congruent
0.46139999997615816 1 congruent
0.4218999999761581 1 congruent
0.5302999999523162 1 incongruent
0.5208999999761581 1 incongruent
0.4546000000238419 1 congruent
0.43039999997615813 1 incongruent
0.3873000000715256 1 congruent
0.4647000000476837 1 incongruent
0.417 1 congruent
0.3662000000476837 0 incongruent
0.5098999999761581 1 incongruent
0.391 1 congruent
0.36460000002384185 1 congruent
0.3951000000238419 1 congruent
0.49089999997615813 1 incongruent
0.4132999999523163 1 incongruent
0.4412000000476837 1 congruent
0.38490000009536746 1 congruent
0.4615 1 incongruent
0.4507999999523163 1 incongruent
0.33939999997615816 1 congruent
0.5437999999523163 1 incongruent
0.5227000000476837 1 congruent
0.5226000000238419 1 congruent
0.46189999997615816 1 incongruent
0.43539999997615814 1 congruent
0.5017000000476837 1 incongruent
0.4142000000476837 1 congruent
0.44640000009536746 1 congruent
0.44509999990463256 1 incongruent
0.5478999999761581 1 incongruent
0.395 1 congruent
0.5055 1 incongruent
0.4233999999761581 1 congruent
0.381 1 congruent
0.43610000002384186 1 incongruent
0.3407000000476837 1 congruent
0.47110000002384184 1 incongruent
0.4635999999046326 1 congruent
0.39489999997615816 1 congruent
0.3997000000476837 1 congruent
0.5435 1 incongruent
0.47239999997615817 1 incongruent
0.4315 1 congruent
0.41460000002384184 1 congruent
0.47979999995231626 1 incongruent
0.3932999999523163 1 congruent
0.49559999990463255 1 incongruent
0.5428000000715256 1 incongruent
0.46369999992847444 1 incongruent
