0.592 1 incongruent
0.467 1 congruent
0.391 1 congruent
0.453 1 incongruent
0.484 1 incongruent
0.551 1 incongruent
0.485 1 incongruent
0.499 1 congruent
0.52 1 incongruent
0.365 1 congruent
0.434 1 incongruent
0.605 1 congruent
0.467 1 congruent
0.542 1 congruent
0.544 1 congruent
0.637 1 incongruent
0.543 1 incongruent
0.443 1 congruent
0.503 1 congruent
0.608 1 congruent
0.534 1 congruent
0.539 1 incongruent
0.794 1 incongruent
0.72 1 incongruent
0.735 1 incongruent
0.953 1 incongruent
0.782 1 congruent
0.886 1 congruent
0.61 1 incongruent
0.505 1 congruent
0.424 1 congruent
0.574 1 incongruent
0.63 1 incongruent
0.552 1 congruent
0.393 1 congruent
0.659 1 incongruent
0.666 1 incongruent
0.538 1 incongruent
0.719 1 incongruent
0.742 0 incongruent
0.588 1 incongruent
0.576 1 congruent
0.57 1 congruent
0.493 1 congruent
0.627 1 congruent
0.633 1 congruent
0.486 1 incongruent
0.659 1 congruent
0.576 1 congruent
0.559 1 incongruent
0.627 1 incongruent
0.733 1 incongruent
0.677 1 congruent
0.6 1 congruent
0.562 1 incongruent
0.595 1 congruent
0.376 1 congruent
0.625 1 incongruent
0.47 1 congruent
0.527 1 congruent
0.427 1 congruent
0.433 0 incongruent
0.624 1 incongruent
0.637 1 incongruent
