0.5845 1 incongruent
0.6028000000119209 1 incongruent
0.48410000002384185 1 congruent
0.5303999999761582 1 incongruent
0.5656999999880791 1 incongruent
0.4519000000357628 1 congruent
0.47 1 congruent
0.4556999999880791 1 congruent
0.583199999988079 1 incongruent
0.4606000000238419 1 congruent
0.5838999999761582 1 incongruent
0.5282999999523162 1 congruent
0.681 1 incongruent
0.5101999999880791 1 incongruent
0.4057000000476837 1 congruent
0.4808999999761581 1 congruent
0.5068999999761581 1 congruent
0.466 1 incongruent
0.6301000000238418 1 incongruent
0.5805 1 incongruent
0.4258000000119209 1 congruent
0.4405 1 congruent
0.5744000000357627 1 incongruent
0.4884000000357628 1 congruent
0.44230000001192094 1 congruent
0.422 1 congruent
0.43960000002384186 1 congruent
0.5271000000238418 1 incongruent
0.5006999999880791 1 incongruent
0.5503000000119209 1 incongruent
0.44830000001192094 1 incongruent
0.43260000002384186 1 congruent
0.5410999999642372 1 congruent
0.4303000000119209 1 congruent
0.3765 1 congruent
0.5553999999761582 1 incongruent
0.6062000000476837 1 incongruent
0.5631000000238419 1 incongruent
0.5439000000357628 1 congruent
0.5354000000357628 1 congruent
0.4733999999761581 1 incongruent
0.6205 1 congruent
0.5340999999642372 1 incongruent
0.5221999999880791 1 incongruent
0.536 1 incongruent
0.6038000000119209 1 congruent
0.4915 1 incongruent
0.45630000001192095 1 congruent
0.4314000000357628 1 congruent
0.5033000000119209 1 incongruent
0.7288999999761582 1 incongruent
0.44060000002384186 1 congruent
0.5382000000476838 1 incongruent
0.5113999999761581 1 congruent
0.588199999988079 1 congruent
0.5743999999761581 1 incongruent
0.49830000001192093 1 incongruent
0.4685 1 congruent
0.5051999999880791 1 incongruent
0.42560000002384185 1 congruent
0.49780000001192093 1 congruent
0.6565 1 incongruent
0.4304000000357628 1 congruent
0.4154000000357628 1 incongruent
