0.382208847488104 1
0.343077309368536 1
0.32759946412086 1
0.389668151226194 1
0.348910162970817 1
0.429781773443089 1
0.463968486625112 0
0.31201143568861 1
0.363646545900996 1
0.36958659565547 1
0.513250684547579 1
0.415930793702734 1
0.385710901680831 1
0.393612629536902 1
0.400566645823006 1
0.32164153221565 1
0.343673378204976 1
0.421266506420362 1
0.395508293164688 1
0.377968048046479 1
0.402983528851036 1
0.343589695700093 1
0.400511440871442 1
0.699894360669741 1
0.340997670767224 1
0.367918278072554 1
0.367723490190123 1
0.33470131799051 1
0.395558879576756 1
0.442833712964557 1
0.425324768309896 1
0.425048537819523 1
0.409851110895885 1
0.325322174804852 1
0.333368138519453 1
0.412824658693145 1
0.441429849099839 1
0.358278715188286 1
0.355832798581353 1
0.388689888073719 1
0.432381013480393 1
0.434504445558795 1
0.34147957008555 1
0.353522231723279 1
0.390436654818035 1
0.483809332516691 1
0.339586095574323 1
0.415789856996564 1
0.37617062299076 1
0.410701304155828 1
0.368765884622267 1
0.565611858133114 1
0.460746908336168 0
0.356779539136666 1
0.474039376482225 1
0.347951142008813 1
0.345635401573802 1
0.40965372066661 1
0.552420816409596 1
0.340507992484404 1
