0.557162548064821 0
0.434752778800268 0
0.386335579872604 1
0.367767811351894 1
0.458570573510795 0
0.740106191180843 0
0.812919899879976 1
0.377704898276895 1
1.31017625455329 1
0.470712771339841 1
0.472617658518159 1
0.517678106392462 0
0.967082571894207 1
0.662650240438979 1
0.380593411040078 1
0.416796901031556 0
0.568117539007774 0
0.592835419523934 0
0.614588705235394 1
0.367698206928504 1
0.436617378359615 1
0.679341211303223 1
0.598765361418152 1
0.54389664270837 1
0.622149105567642 1
0.436355605973288 0
0.396186180913319 1
0.494076359106978 1
0.428258344099366 0
0.462865764814842 1
