0.516913908461861 0
0.413662553686842 0
0.372823154889441 1
0.35716143714885 1
0.433752613380528 0
0.671224950078021 0
0.7326425486451 1
0.365543265606561 1
1.15207306141362 1
0.443994429726785 1
0.445601182055759 1
0.483609196593682 0
0.862677143406938 1
0.605891669102705 1
0.367979695785912 1
0.398516959369223 0
0.526154328268253 0
0.547003600885905 0
0.565352268921232 1
0.357102726548736 1
0.415235323832331 1
0.619970327730996 1
0.552005444594898 1
0.505724256617893 1
0.571729387198933 1
0.415014521573709 0
0.381132033412068 1
0.463701370633997 1
0.408184566223956 0
0.43737556213556 1
1.44154797838211 1
0.454293952741384 1
0.357030095608425 1
0.355868044580606 1
0.379681529989988 0
0.394484287176602 0
0.346549610180074 0
0.737273553854449 1
0.60701056686159 1
0.629949487368725 0
