0.382316002241252 1
0.34313345829402 1
0.327635438518449 1
0.389785028775309 1
0.348973914703139 1
0.429950936912975 1
0.464182210612801 0
0.324872815380196 1
0.623350625740839 1
0.354644010078321 1
0.372254413375588 1
0.319031102690977 1
0.388343429386783 1
0.409434701582612 1
0.50701536204802 1
0.348367129645655 1
0.618588533902392 1
0.724733736248668 1
0.367387810555856 1
0.458422542457657 1
0.326598853164463 1
0.343646512493239 1
0.40064245205776 1
0.700415601178669 1
0.34105110899711 1
0.368006805847161 1
0.367811764069339 1
0.334746549267639 1
0.39568343536929 1
0.44301988892641 1
0.425488122316453 1
0.425211531774688 1
0.325507334249067 1
0.532717083369357 1
0.333411632069787 1
0.412971719487947 1
0.441614195201641 1
0.358354678317932 1
0.35590557359198 1
0.388805490510119 1
